track_id,track_name,artist_name,stream_count,popularity
TRK-96BD7277270B,Always attention,Kathy Miller,2618000,74
TRK-630BC0CED68A,Clear marriage offer opportunity,Matthew Cunningham,2607000,84
TRK-5E7DF8EF65A6,Firm forget,Russell Hobbs,2600000,87
TRK-E920DA2378C8,Near avoid born responsibility,James Potts,2596000,69
TRK-9191CABD281C,Guy particularly watch,Robert Morris,2595000,95
TRK-2C92FD1A3DAD,Lay receive,William Wade,2590000,82
TRK-6C1F10DCEE0C,Discover series hotel,Tiffany Brown,2589000,91
TRK-B98220430F20,Enjoy radio,Daniel Kim,2584000,71
TRK-26DFB8A9D3FB,Yes respond before,Edward Chambers,2579000,89
TRK-8F3460B45DC6,Beyond board too,Jennifer Meyer,2579000,76
TRK-BA66EF822789,Office health radio,David Harrell,2571000,75
TRK-AFA14B52D4D9,Always firm style,Allison Hansen,2557000,93
TRK-92D78AEFF92F,Increase walk final positive,Angela Cook,2556000,90
TRK-5D57537203B7,Several beat,Cheryl Patel,2544000,86
TRK-3619F41B9471,Nor,Sara Dickerson,2543000,88
TRK-AEFFD445EBB4,His benefit claim former,Samantha Russell,2543000,84
TRK-8F4812AB03E7,Go yourself over page,Laura Owens,2542000,80
TRK-08487822EA16,Score indeed oil ball,Patricia Hardy,2541000,100
TRK-4B7426C10985,Local worker possible program consider,Bridget Gonzalez,2540000,100
TRK-DFBE787EB1A4,Clearly sea,James Price,2539000,76
TRK-1AE07513A2ED,Company policy,Amy Holt,2536000,92
TRK-FE5BB59928F1,Begin chance,Brittney Stevens,2531000,89
TRK-515A06F91E2A,Report special matter good,Bryan Wade,2531000,71
TRK-C88B58850B30,With,Danny Knight,2526000,82
TRK-0907B2201BB7,Church,John Frey,2523000,100
TRK-E77DEC03D962,Material strong,Carol Simmons,2520000,91
TRK-FC351CB53DFB,Machine argue,Amber Ford,2519000,95
TRK-08F715843374,Tree company,Casey Gillespie,2508000,73
TRK-F86663D94310,Really evening eye million,Katherine Scott,2506000,83
TRK-A26CEC970FA9,Program Mr,James Cantu,2500000,84
TRK-F49E7464AD3A,Kid,Nathan Valdez,2495000,73
TRK-CA962A1A529E,New,Brandon Kennedy,2489000,86
TRK-967134DB4F6C,Remain deal act,Todd Trujillo,2483000,100
TRK-98AEED68E4E9,Sure realize another,Mr. Jeffrey Wright DDS,2478000,75
TRK-7813F9D1DC3F,Very thank,Brian Ochoa,2477000,74
TRK-889DD47C8D77,Cause ok,Cody Huber,2476000,88
TRK-301BA08DD6CF,Major laugh responsibility hit,Jessica Price,2475000,79
TRK-59D48383AB28,Open,Samantha Gould,2467000,74
TRK-6566D98D884D,Support apply,Michele Leonard,2466000,80
TRK-7A2DF5F6CDD6,Return wonder face,Lynn Mckenzie,2453000,77
TRK-32D2EB4F6A27,Leg,Lauren Jones,2451000,94
TRK-1F5ED5F6C006,Yard by,Samuel Simmons,2451000,84
TRK-6FA8D4418ABE,Generation production,Mr. Mark Keller Jr.,2450000,84
TRK-52E7CF88D983,Line before,Stephanie Smith,2448000,95
TRK-5A3452248710,President,Cathy Davis,2442000,84
TRK-4F324BAEF0FF,Court recent and,Timothy Brown,2440000,91
TRK-7B89E04E9E24,Worry street walk,Ronald Gonzalez,2438000,66
TRK-F244E7B20F6F,Community perhaps give,Bradley Fields,2435000,96
TRK-4812FA5E28A2,Central they,Samantha Navarro,2432000,76
TRK-529DED42AA7F,Once poor fast,Susan Garcia,2431000,69
TRK-FB13D71F715E,Admit both,Mckenzie Pope,2430000,78
TRK-A5A1C947472B,Hand,Rodney Wright,2426000,86
TRK-ECD7B3F80862,Person,Kenneth Sullivan,2424000,93
TRK-D42EB741E581,Plant energy population,Mr. James Marshall,2419000,82
TRK-A7713095B557,Heavy line,Isaiah Jensen,2411000,77
TRK-FE931CE3834B,Rock say administration nature,Mary Evans,2408000,83
TRK-DB2E253ABA2D,Store,Michael Romero,2408000,88
TRK-C5325F348E69,Region short,Melissa Boyd MD,2406000,84
TRK-1B411FE2AE03,Feeling,Daniel Sullivan,2406000,86
TRK-6F2893EFC7C5,Laugh rather,Ryan Roberts,2402000,83
TRK-4D98698194C6,So soldier something month,Kathryn Johnson,2400000,79
TRK-1B3C344AD911,Road how dream,Brandi Flores,2396000,95
TRK-7B40E5643E4A,Listen recently,Steven Frey,2384000,87
TRK-9380B13AF823,City bank,Janice Campbell,2375000,87
TRK-650ABDD264C3,Whether central,Sarah Rodriguez,2367000,88
TRK-B742BF4A61E5,Gas trip,Lisa Peterson,2365000,74
TRK-3733BBC3EC68,You seat approach maybe cut,Brittany Contreras,2361000,84
TRK-01F5C5D72F44,Open,Mark Ryan,2350000,100
TRK-3DF985D00B34,Alone,Gina Mason,2349000,75
TRK-F5A94FB6FEAF,Federal,Elizabeth Guerrero,2333000,94
TRK-BCD768BA7EB4,First speak sure risk,Ashley May,2333000,78
TRK-C9ECD7F2EFBE,Together doctor,Stacey Scott,2329000,78
TRK-F894430B41BC,Traditional field weight suddenly,Emily Hernandez,2329000,71
TRK-A031F7CA3DD6,Method,Jillian Morris,2327000,74
TRK-593D9174F82E,While tax million federal,Julia Fry,2326000,72
TRK-CDD15C58E124,Base gas,Elizabeth Huang,2324000,92
TRK-763CDC5BBD1E,Catch ago box,Christine Harper,2324000,83
TRK-B174DF71951B,Special whatever,Thomas Welch,2321000,79
TRK-FBC4E3C6CD56,Attention name herself film,Morgan Cross,2320000,100
TRK-62AF93194981,Argue lay political,Juan Mcguire,2314000,83
TRK-6EC5C4BD3C81,Rich plant can represent,Jacob Orr,2312000,82
TRK-7A370B66101D,Security,Christian Riggs,2301000,80
TRK-FFFA020C2341,Act generation marriage order,Jennifer West,2300000,71
TRK-EA202F38AF8E,Value employee,Ashley Schultz DDS,2294000,94
TRK-4CE355102E45,Against process huge investment,Dominique Garner,2293000,75
TRK-FAAAC5E16547,Kind film,Michael Saunders,2290000,96
TRK-A40AADC3D0F0,Although item pressure will position,Dave Mccormick,2282000,72
TRK-F6E662DABEDD,Down parent,Mr. Charles Brock,2272000,88
TRK-23A44531DE85,New someone test style,Joseph Espinoza,2267000,100
TRK-E715130AF84C,Whole student,Danielle Wilson,2263000,80
TRK-AA793016A360,Contain research,Ebony Harris,2261000,72
TRK-08BC122FBF72,Impact far film,Connie Doyle,2258000,83
TRK-42C892C6CBB0,Perhaps recent,Erica Snow,2256000,98
TRK-398051528426,Population expert,Kara Hill,2256000,79
TRK-FC071DEDA7CF,That happen site,Darius Miller,2239000,90
TRK-3A3B5C9186DA,May development per,Tiffany Wu,2232000,84
TRK-9C375534D62F,Operation put drug information,Susan Leon,2231000,85
TRK-B6019DA93D51,Dark challenge eye statement,Jessica Brown,2231000,87
TRK-105566CCD82D,Concern house phone,Tara Evans,2227000,85
TRK-4C1942C6BF91,Project author good,Shannon Matthews,2222000,86
TRK-AB66A8C5D5B7,Glass but writer,Tanya Harris,2221000,86
TRK-6B3858E61A40,Once too,Mackenzie Schneider,2217000,79
TRK-E035519CF2FF,Article purpose raise that name,Angela Lam,2215000,58
TRK-A0D35A6034A7,Ten,Carrie Miller,2207000,100
TRK-B6A5648ED274,Develop,Christine Tapia,2204000,78
TRK-28ED6C8BB69A,When,Diana Alexander,2200000,82
TRK-B20AEE03302A,Suddenly travel,Teresa Fowler,2196000,88
TRK-ECBCC6A8A1BF,Fire have compare,Diana Wolfe,2185000,84
TRK-1B232ACD3F95,Customer something,Cheryl Perkins,2182000,82
TRK-5D1340EED797,Inside collection near,Amy Ford,2181000,87
TRK-33F69C01C6F8,Tell skin happen agree kitchen,Jeffrey Salinas,2178000,83
TRK-5E1A676CA79D,Participant total,Robin Warren,2176000,100
TRK-731C52A0466D,Themselves left,Keith Hanna,2171000,71
TRK-5B9B1C72E6F2,Do of,Steve Rhodes,2169000,64
TRK-B07CBB8B9F51,Human majority,Robert Maddox,2166000,81
TRK-25A18965AFE5,Military everybody mission,Michael Mcgrath,2164000,66
TRK-A7B098DF7A0C,Cut maintain,Amy Aguilar,2162000,78
TRK-5F92A36E6A4D,Property next hotel,Thomas Pugh,2158000,86
TRK-C394AACBA6E9,Debate poor early,Tammy Stewart,2154000,96
TRK-4FBAE938CEB3,Senior defense much,Margaret Gallagher,2150000,74
TRK-2544747586EC,Three phone size sit drug,Teresa Cherry,2150000,86
TRK-296352AA8F32,Billion,Jordan Price,2140000,90
TRK-0DACD70CD09F,Entire help,Jordan Hicks,2135000,83
TRK-63355388FDDD,Everything,Tonya Sullivan,2135000,79
TRK-FA0B6C369EA0,Over take create,Debra Pacheco,2134000,90
TRK-B594D57F42C6,North key,Alyssa Klein,2131000,96
TRK-46BE08EE8D42,Pay success respond social,Stephen Perez,2126000,75
TRK-B5D089E37D8F,Member option,Tracy Flores,2125000,92
TRK-D1B8ED477EB7,Happy pass,Brittany Rice,2123000,88
TRK-06AF87A969DF,Modern hear clearly night,Angela Morse,2118000,80
TRK-BD0F12DE2960,Create old public,Stephanie Moore,2116000,91
TRK-37E28942977C,Beyond consider wall action suddenly,Michael Arnold,2114000,78
TRK-4687BE538ACB,Work practice design their,Jessica Bray,2108000,84
TRK-2811171510F7,Wish seat,Taylor Norman,2108000,86
TRK-697585E09B2D,Alone mean,Rebecca Bentley,2108000,81
TRK-FA9A486B55BA,Improve,Kristin Ellis,2107000,78
TRK-8991A2F2A9B7,Responsibility understand huge,Tricia Castillo,2106000,73
TRK-DB884A8D0D16,Message wife,Kathy Morales,2105000,62
TRK-10A340ECD5D9,Clearly,Luis Simmons,2102000,79
TRK-A0FAA96682B8,Yet same,Andrew Daniel,2098000,82
TRK-779DDAA463A7,Discover,Charlene Allen,2098000,76
TRK-AF707B560457,Author contain debate scene throughout,Alyssa Holmes,2091000,99
TRK-AC3BAE322A4F,Tonight improve,Angela Jackson,2088000,90
TRK-667120E879B7,Understand record play science,Mandy Francis,2086000,79
TRK-B2ED96832984,Medical another,Brittany Anderson,2082000,62
TRK-EDF1560A1CF1,Center want partner,Vanessa Gregory,2079000,100
TRK-C1371DC04D87,Worker unit buy enough,Andrea Mitchell,2075000,74
TRK-6CC0925A255F,Traditional keep main,Erica Mason,2071000,93
TRK-E3055CDE3829,Create agent,Marc Garcia,2070000,94
TRK-595FE7A5369C,Really generation,Dr. Stephanie David,2069000,85
TRK-716F73CD04F8,Base,Tammy Mcdonald,2069000,81
TRK-961AF9123083,None program part,Matthew Williams,2066000,97
TRK-5833974AA5D4,Traditional interesting,Aaron Dunn,2062000,93
TRK-7F269F29C0AB,Ten,Jimmy Eaton,2061000,95
TRK-11B47E7E3F83,Stand,Steven Santos,2056000,85
TRK-B9BF9D97C7B8,Around success,Michelle Mercado,2054000,100
TRK-78A04AEE2643,New agreement point form,Patrick Powell,2053000,69
TRK-CCF3D18D2C23,And chance,Roberto Hall,2050000,92
TRK-64694943B595,Phone my,Jeffrey Jones,2042000,87
TRK-27CB1C146AA7,Old activity,Adam Evans,2041000,71
TRK-CDA7745720B3,Before,Megan Palmer,2041000,78
TRK-2AEFFDC75AA7,Whose several,Antonio Washington,2041000,80
TRK-032AE64918E5,What court,Sophia Osborne,2038000,67
TRK-680431C8D0F3,From business,Juan Wilson,2037000,85
TRK-6E4F399E0549,It capital,Charlotte Cohen,2036000,86
TRK-480923A993BC,None red guy like act,Donald Bush,2035000,67
TRK-ABBFA9AB94E6,Chance nature everything concern,Laura Thompson,2034000,74
TRK-93FCCAA6ABDC,Lose support,Amber Gibson,2032000,62
TRK-99386CC44071,Still response,Justin Martinez,2032000,84
TRK-73A6B63009E1,Rate you,Todd Cordova,2031000,77
TRK-62E8F547D40B,Such two Mr,Joshua Fry,2030000,88
TRK-F1E8AF49A1F5,Decide physical,Kenneth Rollins,2029000,78
TRK-D1D52CE73AC1,Election,Breanna Taylor,2028000,90
TRK-DE194B5C591A,Fall safe thus building,Rhonda Hammond,2023000,100
TRK-115B9225ED8D,Itself class,Jennifer Hall,2022000,68
TRK-D44F422F354F,Be cover,Brett Griffin,2021000,82
TRK-D21316E494EF,Choose so particularly tonight,Richard Sanders,2016000,91
TRK-536667C28044,Ground once design walk simply,Mark Bryan,2013000,100
TRK-97FE63B418D6,Agree next get learn,Thomas Holland,2006000,81
TRK-015E758907EE,Break note issue,Victoria Riley,2005000,85
TRK-4E51871663F5,Example doctor,Teresa Collins,1997000,88
TRK-308CB2FA3A07,Your health good message,Dustin Jones,1996000,96
TRK-3EB31431E44D,Art lay rich,Jason Wilson,1994000,84
TRK-5B2D184FB595,Win practice,Calvin Boyd,1993000,85
TRK-FBEF584C8763,Foot rich,Robert Edwards,1987000,66
TRK-19976C8DBCA6,See win,Marcia Maynard,1987000,80
TRK-77A59AF9A340,Leg cultural,Nicole Scott,1986000,81
TRK-7E60511B0EDC,Door table form success news,Kenneth Atkinson,1986000,71
TRK-42D00D15C053,Pull process,Dr. Jessica Hurst DDS,1985000,72
TRK-3032A04D30EC,Card purpose age,Glen Adams,1977000,81
TRK-74D66F60F733,When,Francisco Kent,1976000,83
TRK-EBE64E0A448D,Yeah picture,Cameron Nicholson,1973000,67
TRK-FA5AAC85022F,Member hot,Dawn Walker,1972000,91
TRK-DF5D8174EA56,Up,Jacqueline Hamilton,1970000,70
TRK-ECBF4A084E69,Pay Democrat,Katie Rogers,1967000,81
TRK-45AA72D6A993,Church hotel first,Angela Rodriguez,1967000,80
TRK-2BBFE86875BA,Join authority particularly,Robert Dunn MD,1967000,84
TRK-F4E40D1A1777,Mr source other as blood,Billy Cole,1961000,84
TRK-A39B902A0439,Hold reason pressure term,Kyle Riley,1960000,100
TRK-DC1599536A1B,Staff,Mrs. Brandy Cain,1951000,94
TRK-B9FF693FB72F,Participant,Kimberly Guzman,1949000,80
TRK-0AF7C42303FD,What beyond quickly clearly,Amber Allen,1948000,76
TRK-BE02DAC227AF,Improve weight responsibility quality,Gabriel Moody,1946000,81
TRK-DC1EC83D6154,Which activity despite strategy,Justin Miller,1939000,84
TRK-926BE7F4B246,Item entire public,Troy Griffin,1939000,89
TRK-2CB78FCF6ED9,Change condition,Olivia Hickman,1939000,77
TRK-BCF5BAE9A9DE,Cut,Ian Nguyen,1937000,78
TRK-DB298B44E276,Gun,Susan Elliott,1936000,98
TRK-6ADACA151169,East,Jessica Martin,1933000,82
TRK-5C42BD7BCF25,Effort have,Sharon Morton,1929000,85
TRK-AC4B6E2CED11,Sure,Eric Stevenson,1924000,75
TRK-108026793607,Line dog,Amber Myers,1922000,97
TRK-8D38B6DD4D74,Oil several,Jordan Dawson,1921000,76
TRK-116926118C3A,Detail manager,Christopher Hudson,1920000,82
TRK-714D4C0CE2FD,Left,Christine Martin,1920000,86
TRK-A8B4770F7A33,Recently special third,Sarah Nguyen,1913000,100
TRK-3B0894B520E8,Type customer man,Cassandra Roberts,1909000,83
TRK-F5EF24755E97,Effort area share hotel,Alison Lewis,1908000,81
TRK-F0249B10C766,Name wear,Natasha Perez,1907000,93
TRK-FE0ABEE559A3,Can,Priscilla Acosta,1907000,89
TRK-6A12F1EC4117,Budget visit,Elaine Allen,1903000,84
TRK-5FDF3F2CAF8A,Travel week source,Brooke Holmes,1901000,85
TRK-307D65248986,Property need,Hannah Miles,1897000,94
TRK-DB29A6C26C98,Test fire theory same,Elizabeth Brown,1895000,89
TRK-03337A07D18D,Care body,Joshua Brooks,1894000,99
TRK-D3F2D5AE4AC0,Fish leave,Phillip Hall DDS,1891000,80
TRK-A0940F1255A0,Minute relationship,Joseph Chang,1886000,74
TRK-0E137574AAE8,Section newspaper thought once,Meredith Shaw,1884000,80
TRK-472562882E7E,Relate,Angel Anderson,1881000,75
TRK-39DF8AA2B0DF,Somebody,Kara Adams,1880000,77
TRK-A95353EDBA91,Myself reason happy among,Leslie Fleming,1877000,63
TRK-54E157F6AD9B,Tax,Kirk Grimes,1872000,86
TRK-132CF8E75C22,Administration determine,Julie Garza,1871000,84
TRK-4D398327E54F,Democratic investment,Elizabeth Hardy,1870000,88
TRK-AE2C955634A4,Authority,Dr. Darren Buchanan,1870000,84
TRK-B15822823F18,Success man manager memory,Mark Compton,1870000,82
TRK-8DD03E5895C4,Idea not job,Aaron Freeman,1868000,85
TRK-751A0C063B90,Consider yes little,Lisa Bell,1867000,85
TRK-FF282C87F77D,Large middle,Cory House,1867000,71
TRK-3E209FDE078E,Animal,John Young,1849000,78
TRK-19CF7A53FF02,Over need,Yvonne Hess,1845000,98
TRK-A0070AE07B80,Main family,Jacob Wilcox,1843000,97
TRK-1EC790E6BFB0,Lawyer difficult,Jesse English,1841000,66
TRK-A883A8A969D5,Name chance,Christopher Coleman,1840000,100
TRK-04E769956238,Between voice skill,Patricia Bell,1839000,98
TRK-9A721599F6DF,Establish city,Patrick Pitts,1838000,91
TRK-C995416D8228,Protect,Karen Barrett,1837000,79
TRK-DEB880586FC3,Including,Jessica Smith,1834000,93
TRK-0F6FBD3C961F,During worry,Dustin Shea,1834000,92
TRK-37BD84989B9C,Area data,Virginia Washington,1833000,89
TRK-E56BA8F244AB,Dream night,Nicholas King,1832000,90
TRK-188B99048A6F,Participant society,Nathan Shaw,1829000,95
TRK-A9F37F0B820B,Buy investment artist,Jason Adams,1826000,83
TRK-70095C5282BD,Town art,Craig Davila,1826000,84
TRK-B984062912BB,Mission,Adam Ross,1820000,82
TRK-1CFD2E8CA959,Tough attention,Christian Hogan,1817000,74
TRK-7F570B038090,Present,James Ellis,1815000,81
TRK-DB9ACCAED6E9,Learn,Angela Fletcher,1815000,91
TRK-B3DA4004B89B,Parent role,Benjamin Davis,1811000,84
TRK-845F9AFC2303,Officer power show,Kevin Dean,1810000,70
TRK-88A30B22B9E9,Five it challenge,Carol Cuevas,1809000,65
TRK-78DFAFA7E3E4,Drive wait art,Donna Crosby,1806000,99
TRK-C1D25D59AAA2,Development yard boy,Johnny Harper,1804000,80
TRK-3A1458179B75,Ten reveal matter,Todd Rodriguez,1802000,77
TRK-66FB1E24EE2A,Less group,Brian Harris,1802000,83
TRK-1074066A76FB,Must seat whether space six,Lindsey Rodriguez,1799000,79
TRK-8A06C97DB266,Conference seek,Jason Jones,1798000,66
TRK-544C678A3166,Hospital perform,Bethany Thompson,1797000,86
TRK-DC5A53129512,Individual daughter hold,Adam Clements,1797000,89
TRK-CCE5F260710E,Common,Jennifer Campbell,1797000,92
TRK-94ED2417D330,Ok,Monica Parker,1796000,97
TRK-97469816DBC9,Into weight,Kathryn Lee,1791000,94
TRK-E82A78DA57FF,Brother,Savannah Terry,1789000,84
TRK-8F7F99F90164,Should throughout,Darius Fowler,1788000,99
TRK-47C0F5D2D927,Expert give window for choose,Christie Jackson,1782000,92
TRK-9E94F28D66A5,Nothing scientist career class,Paul Trevino DDS,1781000,79
TRK-72A01F35DF8B,Their imagine,Lucas Williams,1780000,86
TRK-DA4F7FF5A9CA,Shoulder,John Rodriguez,1780000,90
TRK-FD939B9DA574,Not young someone,Michele Gaines,1779000,81
TRK-EBAB97F758B8,Gun throughout,Zachary Lopez,1776000,89
TRK-F06AEE184E04,Wife truth region reduce,Richard Ramos,1776000,80
TRK-C50063F2072F,Firm movie,Jesse Rich,1775000,88
TRK-B5F483A40B49,Culture pattern later his,Justin Campbell,1775000,87
TRK-B92A9CBF8ECA,Space,Ryan Vazquez,1773000,86
TRK-BA96C18BB3C3,Interview,Emily Lozano,1772000,73
TRK-6ACBFA14C64C,Bank current,Christina Jordan,1770000,90
TRK-15E2D9F9FE8A,Apply,Vickie Lopez,1770000,76
TRK-FD9C731EDD84,Ahead newspaper material,Amanda Henry,1765000,100
TRK-500312B223E5,None woman data either machine,Deanna Pierce,1763000,89
TRK-D09ACD95AC82,Bed model effect see,Ronald Howell,1763000,80
TRK-38EBB64D4533,Seem,William Hines,1761000,82
TRK-278BA908F413,School may,Jaclyn Stark,1755000,85
TRK-699A7F92EC83,Include long hospital result wall,Renee Levy,1752000,87
TRK-3A6A17C30773,Simple best,Rebecca Ramirez,1752000,85
TRK-5E4DE667500D,Light,Rachel Charles,1749000,78
TRK-DF5C9B410970,Share think leg,Nicholas Payne,1746000,100
TRK-2AFBB5FC5E37,More themselves,Barbara Schneider,1740000,90
TRK-D52B6B13570D,Fact interview,Laurie Brown,1738000,85
TRK-5A7F5CE18FA9,The ago,Jason Wagner,1735000,72
TRK-24969AA3D870,Million from strategy,Brian Ortiz,1732000,75
TRK-231126E46DF0,Read thank,Travis Green,1730000,78
TRK-88E3CBC5A6BB,Concern article,Jonathan Gibson,1729000,88
TRK-8A42BEB354A4,Wind,Deborah Castro,1728000,71
TRK-F273FB32C674,Pressure rich,Kelly Mayer,1727000,76
TRK-5C1AE053B4ED,Action,Robert Klein,1725000,81
TRK-FDE095CCA436,Early least information law,Carol Smith,1721000,89
TRK-CFB951F8767B,Win then discuss,William Warren,1721000,94
TRK-BB82A744D724,Shake church until,Christina Castillo,1719000,84
TRK-FA036266B468,State,Troy Lewis,1718000,88
TRK-2A0F821E83A9,Last free,Justin Frederick,1716000,81
TRK-6A88746BCE24,Service cultural difference,Ricky Anderson,1716000,80
TRK-19E1274DB518,Himself,Brenda Patterson,1715000,86
TRK-5507DE0FFFCA,While side,Ryan Flores,1714000,85
TRK-86F2D5DD9D7D,Attack store,John Petersen,1714000,83
TRK-C03B2DDBEB7E,Production,Mark Williams,1714000,92
TRK-EA57DA294EF5,People get ball,Michelle Lambert,1712000,91
TRK-0E3C483F86FA,Out over,Nicholas Cox,1712000,79
TRK-7A84CDE9D3A8,Understand,Clinton Estrada,1711000,68
TRK-CA788C71B549,Market including,Luis Waters,1708000,100
TRK-D24BB7820A2A,Lawyer learn,Anthony Wilkerson,1707000,72
TRK-716BC52C5531,Before write,Stephanie White,1707000,94
TRK-FC305A02E97F,Serious you,Kevin Vance,1706000,69
TRK-796B8AD45F6D,Interest,Brett Hicks,1699000,89
TRK-05248925A38D,Day between,Nathan Obrien,1694000,92
TRK-2422D8D8D129,Dog,Barbara Harrell,1692000,72
TRK-9D23F5E03FBA,Business establish consumer high them,Keith Wolfe,1692000,81
TRK-87202DAFB0CF,Day easy sound pay concern,Sara Sanders DDS,1690000,67
TRK-B3FFDF9BC65B,Speak fly might,Donald Stevenson,1690000,85
TRK-A2FE1720E07F,Fly,Christian Strong,1688000,82
TRK-A4A25315F08C,Staff your,Nicole Duncan,1688000,96
TRK-B9426A813B34,Article responsibility,Sylvia Case,1687000,96
TRK-76BF6DED43EA,Tell good shake,Zachary Meza,1684000,77
TRK-653E7F266BB3,Mind guy,Jeffrey Carson,1682000,87
TRK-ABA5D36892D0,Unit training,Lisa Ray,1678000,61
TRK-92963013F85B,Should force,Rachel Sanders,1678000,81
TRK-609BBF2FFF89,Figure,Donna Turner,1675000,67
TRK-B88A2D2B14C3,Class they,Angelica Hudson,1671000,78
TRK-024C17AF1325,Idea action,Briana Hart,1669000,78
TRK-E86EE327BE49,Participant from,James Chavez,1669000,79
TRK-777C3B744BE8,Language,Judith Conner,1665000,83
TRK-A878089ECD0E,Machine wall,Ashley Sims,1665000,78
TRK-E8D2820FBE36,Newspaper keep,Diane Best,1664000,81
TRK-BA4A99264779,Sure whether young say,Adriana Mercado,1663000,91
TRK-B88C4AF3CF00,Deal meet,Colin Kim,1660000,77
TRK-3761051E311C,Half owner show water,Craig Horn,1660000,78
TRK-28EDC5310DBE,Region wrong chair listen enter,Tracy Martinez,1660000,96
TRK-BE0EE7231708,About expect full,Andrew Johnson,1659000,95
TRK-C94A0BF5B485,Business director,Melissa Frank,1658000,67
TRK-F09093C7BA75,Might stand,William Greene,1658000,79
TRK-C55109962D2A,Believe,Oscar Villa,1657000,80
TRK-A086938B9289,Common TV,Jesse Sanchez,1656000,76
TRK-C900ABB4EEFC,End ago nor into,Shane Williams,1648000,78
TRK-DB823A297463,End quite,Mary Kim,1645000,93
TRK-523001737BA4,Really agent,Jeremy Martin,1645000,91
TRK-192B91DE1F96,Enter,Travis Maddox,1643000,100
TRK-572FA69840DE,Growth expect,Paul Bowen,1643000,77
TRK-551C6A2FB377,Will,Christian Oneal,1641000,85
TRK-7A46F33B6071,Bad hospital miss,Heather Harmon,1640000,85
TRK-BCDDF1498D83,Tell level choose,Michael Andrews,1636000,79
TRK-DAB33385E594,Public,Marcus Smith,1634000,90
TRK-FA51B7B2147A,News recent back financial,Cindy James,1634000,74
TRK-E4008185E2FA,Various,Brian Thomas,1632000,91
TRK-FD53A511B030,Issue state,Adam Fowler,1628000,69
TRK-0E1B2E2D9BB8,Those sometimes thousand,Kaitlyn Gonzales,1619000,79
TRK-9E118484469A,Natural improve enter,Joseph Zuniga,1618000,96
TRK-BE6B1646EDAC,Most yet,Eddie Gomez,1615000,86
TRK-D2D2367E5E31,Course common someone,Kelly Collins,1614000,55
TRK-D3F6CB98445C,Week very,Mary Castro,1612000,91
TRK-30171F674657,Role kitchen baby item structure,Charles Hunt,1610000,77
TRK-310F4A8C8376,Money,Catherine Sanchez,1609000,100
TRK-31F7FA03D134,Future sea cup,Andrew Mitchell,1609000,77
TRK-6455C446D87D,Truth,Jasmine Nichols,1603000,91
TRK-7209CF852AEB,Area several,Jason Smith,1598000,80
TRK-6DB1B2D34163,Candidate modern,Colleen Henry,1597000,66
TRK-83DA750E20DD,Everything ok state people,James Frederick,1596000,77
TRK-0B06DDC18DB0,Build,James Harris,1591000,89
TRK-6FF30B694900,Check live sit who,Ms. Stephanie Gonzalez DDS,1591000,70
TRK-99525B05D3CE,Practice movement,Melissa Benton,1589000,78
TRK-A7223B36BA8E,Remember,Daniel Jackson MD,1585000,77
TRK-987460C86634,Rock let quickly,Theresa Mooney,1585000,90
TRK-DD8F68B2DBC6,Other include community,Brittany Ross,1584000,75
TRK-86896657057E,Dream hard sea,Kyle Farmer,1582000,85
TRK-A636A10190CE,Board piece,Michelle Bennett,1580000,98
TRK-73E94D6C94E1,Especially,Tamara Duffy,1579000,72
TRK-424CDA3B8C40,Size site,Joseph Hall,1579000,79
TRK-9B5AC68E918C,Reality financial,Brian Palmer,1575000,74
TRK-9748EE08967F,Respond,Cheryl Garrett,1573000,76
TRK-B1F4D4B39AC1,Treatment,Christopher Lewis,1572000,98
TRK-AF236A6101B0,Trouble source,Courtney Delacruz,1572000,73
TRK-15D1ECB8B9CE,Issue friend,Richard Caldwell,1572000,84
TRK-0A14169A8B64,Rule boy able,Veronica Todd,1571000,84
TRK-BA9E907F4800,Tax if push,Daniel Harris,1570000,90
TRK-8777F8672348,Minute fish,David Jackson,1570000,83
TRK-91B24572A6B8,Market single either,Tyler Spears,1569000,81
TRK-ABA300FC0C93,Police approach,Ian Ross,1567000,79
TRK-D91D786E2A11,We free consumer,Christopher Gonzalez,1566000,73
TRK-64735C6B8327,Democrat add,Stephen Scott,1564000,100
TRK-7DA2F5718251,Somebody film,Shannon Bailey,1564000,91
TRK-0A838892A424,Half culture,Lucas Walker,1563000,86
TRK-883DC5D51BE2,Data group,Bridget Hart,1563000,78
TRK-0541C2227C48,Heavy foot system letter into,Justin Reynolds,1560000,92
TRK-D8FDBB8E0CC7,Help call toward,Melissa Church,1560000,77
TRK-2BFB0E06005A,Ready,Stacey Rivera,1560000,77
TRK-A05F0BD8CAA3,Lose generation hand,Sarah Garcia,1558000,72
TRK-E3855558832E,Sort stuff,Ivan Boyd,1558000,53
TRK-CB0A742B1A31,Home data possible,April Yoder,1556000,83
TRK-6741CB438748,Need choice,Michael Washington,1555000,100
TRK-6541A3F90787,Break future explain,Robert Campbell,1555000,69
TRK-BF8C6E14292B,Decade,Christina Sellers,1554000,82
TRK-EC3CB25081BB,Bill spring blue blue note,Patricia Cooper,1553000,67
TRK-53CF10B13BB5,Itself,Michael Golden,1550000,87
TRK-8B2A2EFE78FA,Into,Andrew Taylor,1550000,87
TRK-3478C4F4707F,Expert war,Michael Carlson,1548000,87
